id,title,name,requirements,tasks,text,pageUrl
JOB168546622404,"PhD Student (Epidemiologist / Data Scientist) f/m: Diet, Metabolomics and Microbiomics","PhD Student (Epidemiologist / Data Scientist) f/m: Diet, Metabolomics and Microbiomics","Employment, payment and social benefits are consistent with those at other research institutes","As PhD student you will be supervised jointly by Prof. Breteler and a senior PostDoctoral researcher in our group. Additionally, you will participate in the Clinical and Population Science Graduate School (BIGS-CPS) and participate in regular trainings and scientific retreats,The position is initially limited to three years with the possibility of extension","The German Center for Neurodegenerative Diseases (DZNE) is an unique non-university research center which is dedicated to the subject dementia and all its areas, as well as other neurodegenerative diseases. The center compasses the full spectrum of fundamental research through population sciences to health care research. The DZNE stands for excellence in research and science management, translation of scientific results into practice, interdisciplinarity and internationalization. It is a research center within the Helmholtz Organization of German research centers. With over 1000 employees from 55 nations, spread over 10 sites, the DZNE is one of the national and international leading research centers in its research field.
Within the area of Population Health Sciences in Bonn we are looking for a
PhD Student (Epidemiologist / Data Scientist) f/m: Diet, Metabolomics and Microbiomics
Code 1589/2018/8
The link between nutrition and health related outcome is one of our major interests. For this, we collaborate with multiple partners in the Bonn-based Competence Cluster on “Diet-Body-Brain” (DietBB) and in two international consortia within the European Joint Programming Initiative “A Healthy Diet for a Healthy Life” (AMBROSIAC and HEALTHMARK). We aim to understand the mechanisms through which diet and food intake influence health and disease risk, with a special focus on the impact of nutrition on brain structure and function. In our research we integrate data from dietary assessments, neuroimaging, multi-omics ((epi-)genomics, transcriptomics, metabolomics, , microbiomics) and extensive clinical data with information on individual preferences and behavioral aspects such as physical activity.
The research is led by Prof. Monique M.B. Breteler, Director of Population Health Sciences at the DZNE, and primarily based on the Rhineland Study. This prospective population based cohort study will include up to 30,000 people aged 30 years and over, run for decades and emphasizes brain-related outcomes. Study facilities encompass 2 fully operational examination centers equipped with state-of-the-art apparatus including dedicated 3T MRI scanners, advanced bio-banking facilities and large data storage and computational resources.
Your tasks
The gut-brain axis can be modulated by dietary factors and is increasingly recognized to play an important role in human health. The main aim of this PhD project is to investigate the mechanisms through which diet exerts its effect on cognition and brain function across the lifespan in specific population subgroups by examining the role of metabolites and metabolite profiles, fatty acids, and the gut microbiome.
Responsibilities include development and implementation of relevant pipelines for data analysis, supervision and monitoring of data acquisition and processing and preparation of manuscripts for publication in international journals as well as active participation in national and international conferences.
Your profile
We are looking for an enthusiastic and ambitious researcher who will further contribute to the development of this research area within the framework of the study.
The successful candidate holds an excellent master/diploma degree in medicine, epidemiology, data science or related discipline.
Working experience in epidemiological research or large-scale clinical studies is an advantage. Demonstrable interest in quantitative research, strong analytical skills, ability for independent and critical thinking, and excellent communication and writing skills in the English language are prerequisites.
Creative, highly motivated and team-oriented candidates who dare to take initiative and enjoy working in a fast-growing, dynamic research environment in an internationally oriented biomedical institution, are strongly encouraged to apply. Common language at work is English.
We offer
As PhD student you will be supervised jointly by Prof. Breteler and a senior PostDoctoral researcher in our group. Additionally, you will participate in the Clinical and Population Science Graduate School (BIGS-CPS) and participate in regular trainings and scientific retreats
The position is initially limited to three years with the possibility of extension
Employment, payment and social benefits are consistent with those at other research institutes
You will obtain special skills and knowledge for your scientific qualification during your activities at DZNE. The DZNE is an equal opportunity employer. It especially welcomes and encourages disabled individuals to apply.
Please apply via the following link:
Review of applications will begin immediately and continue until the position is filled.
Favorite
",http://www.nature.com/naturejobs/science/jobs/667725-phd-student-epidemiologist-data-scientist-f-m-diet-metabolomics-and-microbiomics
JOB168760354124,Data Scientist,Data Scientist,,"Develop and maintain forecasting and optimization algorithms for AutoGrid's machine learning and predictive control systems,Implement and deploy your algorithms on big-data platforms, in production,Benchmark and debug critical issues with the algorithms and software as they arise,Prototype new methods and analyses on customer data sets,Work closely with product management, engineering and QA teams to manage the full product lifecycle including requirements, architecture, algorithmics and QA,MS. or Ph.D. in computer science, operations research, statistics or related field,Exposure to very large forecasting and optimization problems and techniques, including large-scale time series forecasting and stochastic linear programming,Good understanding of algorithms, data structures and performance optimization techniques,Excellent programming skills in Python, Java or C++,Experience building production python applications. Specifically, knowledge of the Celery and Django frameworks is a plus,Hands-on experience with the energy industry,Understanding of and experience with Big Data / NoSQL frameworks, Spark, HBase, Hadoop / MapReduce, HDFS, etc.,Knowledge of relational databases (SQL),MS. or Ph.D. in computer science, operations research, statistics or related field,Exposure to very large forecasting and optimization problems and techniques, including large-scale time series forecasting and stochastic linear programming,Good understanding of algorithms, data structures and performance optimization techniques,Excellent programming skills in Python, Java or C++,Experience building production python applications. Specifically, knowledge of the Celery and Django frameworks is a plus,Hands-on experience with the energy industry,Understanding of and experience with Big Data / NoSQL frameworks, Spark, HBase, Hadoop / MapReduce, HDFS, etc.","Job description
Position Overview
As a member of the data science team you will develop AutoGrid’s predictive controls platform. This high-performance forecasting, optimization and real-time control engine is the core component responsible for intelligently and continuously managing complex energy networks.
Responsibilities
Develop and maintain forecasting and optimization algorithms for AutoGrid's machine learning and predictive control systems
Implement and deploy your algorithms on big-data platforms, in production
Benchmark and debug critical issues with the algorithms and software as they arise
Prototype new methods and analyses on customer data sets
Work closely with product management, engineering and QA teams to manage the full product lifecycle including requirements, architecture, algorithmics and QA
MS. or Ph.D. in computer science, operations research, statistics or related field
Exposure to very large forecasting and optimization problems and techniques, including large-scale time series forecasting and stochastic linear programming
Good understanding of algorithms, data structures and performance optimization techniques
Excellent programming skills in Python, Java or C++
Experience building production python applications. Specifically, knowledge of the Celery and Django frameworks is a plus
Hands-on experience with the energy industry
Understanding of and experience with Big Data / NoSQL frameworks, Spark, HBase, Hadoop / MapReduce, HDFS, etc.
Knowledge of relational databases (SQL)
About You
MS. or Ph.D. in computer science, operations research, statistics or related field
Exposure to very large forecasting and optimization problems and techniques, including large-scale time series forecasting and stochastic linear programming
Good understanding of algorithms, data structures and performance optimization techniques
Excellent programming skills in Python, Java or C++
Nice to Have
Experience building production python applications. Specifically, knowledge of the Celery and Django frameworks is a plus
Hands-on experience with the energy industry
Understanding of and experience with Big Data / NoSQL frameworks, Spark, HBase, Hadoop / MapReduce, HDFS, etc.
Knowledge of relational databases (SQL)
AutoGrid is an equal opportunity employer
",https://www.linkedin.com/jobs/view/865117070/
JOB169171885052,Data Scientist-Bioinformatician,Data Scientist-Bioinformatician,,,"We are looking for a young, energetic and self-motivated Data scientist who can work efficiently within a highly interactive environment.
• Background in scripting languages, Perl & Unix Programming is essential.
• Experience with higher level programming language such as C/C++/JAVA
• Demonstrated success, preferably in academia, pharmaceutical or biotechnology industry, analyzing disparate, high throughput genomic and / or proteomic data for biomarker and target identification
• Experience using client analysis applications such as Spotfire, Ingenuity, and GeneData for high throughput data analysis and interpretation
• Should possess good understanding in biology and statistics
• Ability to multitask and manage multiple projects
• Self-starter, team player with good leadership and interpersonal skills
• Excellent written, verbal communication and interpersonal skills
• Well organised and detailed oriented
Favorite
",http://www.nature.com/naturejobs/science/jobs/658749-data-scientist-bioinformatician
JOB169616704008,Data Scientist,Data Scientist,,,,https://www.google.com/search?q=data+scientist+jobs+columbus+ohio&ibp=htl;jobs
JOB169643564026,Neuroscience Data Scientist,Neuroscience Data Scientist,"Master or PhD degree in Engineering, Neuroscience, Bioinformatics, or other quantitative fields with strong analysis and programming experience.,Excellent understanding of machine learning techniques and algorithms,Experience with common data science toolkits and libraries, such as scikit-learn, Pandas, NumPy, SciPy, Matlab, etc.,Programming languages: Python,Working knowledge of Linux OS, SQL,2+ years of Python programming and product development experience,Great verbal and written skills,Be a team player while being able to work independently","Prepare Data and Data pipelines for model development,Develop novel approaches for exploration, analysis and feature selection from large-scale multidimensional data that include neurophysiological data, behavioral, wearable and clinical/patient data,Build, train, test and deploy machine learning models,Develop visualization tools to interpret and communicate results,Work closely with software developers to integrate models into software products,Document code, results and details of the approaches in a thorough and systematic way in order to promote knowledge sharing and code re-use,Collaborate with other data scientists, SMEs to ideate and solve complex issues pertinent to data ingestion/curation, model performance, model generalization.","Company Introduction
Alto Neuroscience is developing a new generation of precision therapeutics for the treatment of mental illnesses, based on a platform built on large-scale biomarker data, clinical outcomes and multi-modal longitudinal datasets. The team combines world-leading neuroscientists, engineers and business executives with a singular focus on transforming the diagnosis and treatment of mental illnesses.
Currently, there is no objective way to diagnose psychiatric illness, nor to identify which treatment is best for an individual patient. Treatment selection is presently done by trial-and-error as there are no reliable blood tests nor objective brain measures, for example, that can inform these decisions. Alto is focused on addressing this need by developing new medications that are more effective by virtue of being personalized — whereby each person gets the right drug for their brain. Come join us on our mission to re-imagine and re-engineer the treatment of mental illnesses!
Job Description
We are looking for a motivated Neuroscience Data Scientist who is passionate about mental health. This person will work closely with a growing inter-disciplinary team of Physicians, Research scientists and Software developers to challenge the status quo and transform mental health via intelligent use of Artificial intelligence techniques. This position will oversee and perform analysis of large-scale multi-dimensional, multi-variate healthcare data including neurophysiology, behavior, wearable and clinical data. Specifically, this work will include the design and analysis of data to generate actionable patient insights that will aid in personalized treatment for mental health disorders.
Roles and Responsibilities
Prepare Data and Data pipelines for model development
Develop novel approaches for exploration, analysis and feature selection from large-scale multidimensional data that include neurophysiological data, behavioral, wearable and clinical/patient data
Build, train, test and deploy machine learning models
Develop visualization tools to interpret and communicate results
Work closely with software developers to integrate models into software products
Document code, results and details of the approaches in a thorough and systematic way in order to promote knowledge sharing and code re-use
Collaborate with other data scientists, SMEs to ideate and solve complex issues pertinent to data ingestion/curation, model performance, model generalization.
Skills and Qualifications
Master or PhD degree in Engineering, Neuroscience, Bioinformatics, or other quantitative fields with strong analysis and programming experience.
Excellent understanding of machine learning techniques and algorithms
Experience with common data science toolkits and libraries, such as scikit-learn, Pandas, NumPy, SciPy, Matlab, etc.
Programming languages: Python
Working knowledge of Linux OS, SQL
2+ years of Python programming and product development experience
Great verbal and written skills
Be a team player while being able to work independently
Apply with CV and Cover Letter
Position
Neuroscience Data Scientist
",https://www.nature.com/naturecareers/job/neuroscience-data-scientist-alto-neuroscience-740532
JOB170695384060,"54141: (Geo-) Computer Scientist, Data Scientist, Statistician or similar (f/m/x) - Developing methods to ensure the quality of information in AI systems for Earth observation","54141: (Geo-) Computer Scientist, Data Scientist, Statistician or similar (f/m/x) - Developing methods to ensure the quality of information in AI systems for Earth observation",,"literature research with the aim of critically evaluating new experimental and theoretical methods, making them usable for our own work or evaluating the problems, difficulties and disadvantages that arise, deriving new approaches and solutions,independent research and expansion of scientific knowledge at the highest international level in the field of uncertainty assessment, interpretability and traceability of neural networks,review and further development of existing methods for robustness analysis and uncertainty modeling of machine learning models. New and further development of approaches for (visual analysis) of model components or for self-explanatory models,research and development of procedures for the verification and stabilization of machine learning models, e.g. through prior knowledge or through the combination of multiple data sources,perform experiments to validate the developed methods. Evaluation and interpretation of the experimental results to compare different methods,implementation of the procedures in prototypical algorithms,detailed preparation and presentation of the new approaches to scientific users,presentation and discussion of the research results at conferences, meetings, etc. at national and international levels,publication of the research results in suitable publications,participation in topic-related scientific committees, working groups and interest groups. Representation and presentation of the scientific results internally and externally,provide guidance for doctoral students as part of the research project","Area of research:
Scientific / postdoctoral posts
Job description:
The department “Data Science for Earth Observation” develops modern signal processing and AI methods for current and future Earth observation missions. We are involved in a large number of third-party funded projects and are part of a large international network.
Your tasks will consist of scientific research on the topic of artificial intelligence for Earth observation as well as the initiation, implementation and management of scientific and innovative projects.
Your area of responsibility extends to research and development of procedures and methods to ensure the quality of information in AI systems related to Earth observation. The tasks described below require specific knowledge and outstanding expertise. In order to meet the requirements of the position, extensive professional or research experience in the respective fields is required.
Tasks include:
literature research with the aim of critically evaluating new experimental and theoretical methods, making them usable for our own work or evaluating the problems, difficulties and disadvantages that arise, deriving new approaches and solutions
independent research and expansion of scientific knowledge at the highest international level in the field of uncertainty assessment, interpretability and traceability of neural networks
review and further development of existing methods for robustness analysis and uncertainty modeling of machine learning models. New and further development of approaches for (visual analysis) of model components or for self-explanatory models
research and development of procedures for the verification and stabilization of machine learning models, e.g. through prior knowledge or through the combination of multiple data sources
perform experiments to validate the developed methods. Evaluation and interpretation of the experimental results to compare different methods
implementation of the procedures in prototypical algorithms
detailed preparation and presentation of the new approaches to scientific users
presentation and discussion of the research results at conferences, meetings, etc. at national and international levels
publication of the research results in suitable publications
participation in topic-related scientific committees, working groups and interest groups. Representation and presentation of the scientific results internally and externally
provide guidance for doctoral students as part of the research project
This research center is part of the Helmholtz Association of German Research Centers. With more than 42,000 employees and an annual budget of over € 5 billion, the Helmholtz Association is Germany’s largest scientific organisation.
",https://www.nature.com/naturecareers/job/54141-geo-computer-scientist-data-scientist-statistician-or-similar-fmx-developing-methods-to-ensure-the-quality-of-information-in-ai-systems-for-earth-observation-german-aerospace-center-dlr-736223
JOB171145799029,Data Scientist,Data Scientist,,,"About us
Spanish for meditative and contemplating, Cogitativo was created with the purpose of thinking deeply about the issues affecting our healthcare system.
WE ARE A DIFFERENT KIND OF DATA SCIENCE COMPANY
We are singularly focused on improving our healthcare system for all stakeholders – especially patients - by helping our clients make sense of complex data so they can answer their most challenging questions. Educated at some of the world’s top academic institutions, our data scientists use advanced analytical and machine learning methods. These methods provide our clients an unbiased, scientific view into their operational performance. This enables our clients to identify and reduce costly, undetected failures in their operational processes and business systems. Our principles are simple: have a passion for healthcare, nothing is permanent and always challenge the status quo. We also believe that our distinctive capabilities shouldn’t perpetuate the inertial ‘zero sum game’ where success is measured by how much the winners take from the losers. Only in this way we will be able to positively impact the delivery of healthcare while building a successful company.
WHY DO OUR CLIENTS WORK WITH US?
As industry leaders begin to understand that behaviors drive the efficacy of the system, they are coming to realize they don’t have the in-house capabilities needed to identify the underlying attributes of these behaviors. Cogitativo’s ‘data science as a service’ offering is a customized response to the unique questions our clients are struggling to answer. Using a challenge-based learning approach, our data scientists connect our client’s disparate, noisy data and then develop customized solutions that let our clients look deeply into their business.
Just as an MRI is able to see what is happening inside the human body, our ‘data science as a service’ model quickly enables our client’s to solve their most intractable business problems.
",https://www.linkedin.com/jobs/view/886645181/?eBP=CwEAAAFmk-rIRpCbnJuC3m3aPcboRHSnPvGjgfxv4It582HleelTlwx2rgJp45S5-9zNSvY--FhAMf6gSnzWKIMQkNhtzXuo1H9V2AtoVuaZighnCSXqEocJL1_aQhfTOfsTPxQynrmDbgzMXgqxoTr3jonUVW_F5FIjJu_b-qpmiXPt9Pr-sskIcz-io18DBkdctp3JgN4UNe9j_c6HN3TM-LGQWpUT-GX0Jm0zTECWT4GSuC0umv5IBRkjxX1CxU1kMFp0ceLaWpu8ACBdRxh556Z2WT5FP4z9r1puFT_P2nHBXU_Yz6lVvhhXt1bG39SgdIpX3mPwFYz0pUn29Xj09PfvS3Ge8gF1PA&refId=0fa7aa61-28b0-4878-9d9d-1094922e7e09&trk=d_flagship3_job_details&lipi=urn%3Ali%3Apage%3Ad_flagship3_job_details%3BfJ3BcOgpSVmAHDiTOSQNzA%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_job_details-jobdetails_peoplealsoviewed
JOB178784312285,Senior Bioinformatician/ Data Scientist - Defining the genetic drivers of cancer,Senior Bioinformatician/ Data Scientist - Defining the genetic drivers of cancer,,,"Senior Bioinformatician/ Data Scientist – Defining the genetic drivers of cancer
Salary in the region of £36,737 – £44,451 (dependent on experience) plus excellent benefits
Permanent / Open Contract
We seek a talented and highly motivated data scientist/bioinformatician to play a crucial role in new research on cancer mutations at the Wellcome Sanger Institute within the COSMIC group (http://cancer.sanger.ac.uk/).
The Opportunity
We have started a new project aiming to characterise every genetic mutation in every form of cancer, to define – at high-resolution across global populations – the important events which are driving disease. We aim to take a very broad approach across millions of variants and hundreds of cancer disease types, to identify which variants act as drivers of disease, based on their biological and biochemical properties, then correlate how they work together to cause disease progression. As this information is vital for use in pharmaceutical and clinical applications, we have partnered with AstraZeneca on this project, working closely with their Oncology division, and therefore this research will impact directly on the discovery and development of new precision medicines. The results of this project will be available to the scientific community through COSMIC resources, and will offer multiple opportunities for very citeable publications.
About you
You will work together with COSMIC science team, bringing data science expertise to this project. The resources of COSMIC, the world’s largest and most detailed database of cancer mutations will be available to you, including unlimited access to HPC facilities. Within the Sanger Institute, you will have also access to global specialists in genomics with decades of experience discovering new disease genes, who are already exploring these data.
About us
The Wellcome Sanger Institute is a charitably funded research centre and committed to training the next generation of genome scientists. Focused on understanding the role of genetics in health and disease and a world leader in the genomic revolution, our mission is to use genome sequences to advance understanding of human and pathogen biology in order to improve human health. We aim to provide results that can be translated into diagnostics, treatments or therapies that reduce global health burdens. Our science is large-scale and organised into Programmes, led by our Faculty who conceive and deliver our science, and supported by our Scientific Operations teams responsible for all data production pipelines at the Institute.
COSMIC
A revolution is underway in health informatics, with genetics increasingly important in understanding human health and disease. COSMIC (http://cancer.sanger.ac.uk/), a database of genetic mutations in cancer, is a major resource in cancer research, used by over 4000 scientists every day across the informatics, diagnostic and pharmaceutical industries. We are expanding rapidly and developing a range of new services to support multiple academic and industrial research efforts.
Essential Skills
• MSc in Bioinformatic or Computer Science discipline (or equivalent experience)
• Highly self-motivated, able to work independently and organise own workload
• Excellent communication and effective team-working skills
• Data handling and analysis skills
• Experience of developing software
Ideal Skills
• Good communication and presentation skills
• Experience of developing software for scientific research
• Familiarity with machine learning methods
• Knowledge of human or cancer genetics
Other information
The Wellcome Sanger Institute is a charitably funded research centre and committed to training the next generation of genome scientists. Focused on understanding the role of genetics in health and disease and a world leader in the genomic revolution, our mission is to use genome sequences to advance understanding of human and pathogen biology in order to improve human health. We aim to provide results that can be translated into diagnostics, treatments or therapies that reduce global health burdens. Our science is large-scale and organised into Programmes, led by our Faculty who conceive and deliver our science, and supported by our Scientific Operations teams responsible for all data production pipelines at the Institute.
Our Campus: Set over 125 acres, the stunning and dynamic Wellcome Genome Campus is the biggest aggregate concentration of people in the world working on the common theme of Genomes and BioData. It brings together a diverse and exceptional scientific community, committed to delivering life-changing science with the reach, scale and imagination to pursue some of humanity’s greatest challenges.
Our Benefits: Our employees have access to a comprehensive range of benefits and facilities including:
• Group Defined Contribution Pension Scheme and Life Assurance
• Group Income Protection
• Private Health Insurance
• 25 days annual leave, increasing by one day a year to a maximum of 30
• Family friendly environment including options for flexible and part-time working, a childcare voucher scheme, Campus Nursery and Summer holiday club
• Two days paid Employee Volunteering Leave a year
• Employee Discount Scheme
• Campus Gym, tennis courts, cricket pitch and sports hall plus a range of dining facilities
• Active Campus Sports and Social Club
• Free Campus Bus Service
Genome Research Limited hold an Athena SWAN Bronze Award and will consider all individuals without discrimination and are committed to creating an inclusive environment for all employees, where everyone can thrive.
Please include a covering letter and CV with your application. Closing date for applications: 24th April 2019
Favorite
",http://www.nature.com/naturejobs/science/jobs/683281-senior-bioinformatician-data-scientist-defining-the-genetic-drivers-of-cancer
JOB179139812327,"(Bio)Statistician or Data Scientist (f, m, d)","(Bio)Statistician or Data Scientist (f, m, d)",,,"Work group:
Area of research:
Scientific / postdoctoral posts
Starting date:
at the earliest opportunity
Contract time limit:
5 Jahre
Job description:
Area of research:
Your tasks
Statistical planning and evaluation of epidemiological studies including meta-analyses Mathematical modelling of infectious diseases (if previous knowledge/interest allows) Teaching in the PhD programme ""Epidemiology” Methodical-statistical supervision of doctoral students as well as statistical counselling of external and internal cooperation partners in the context of infection epidemiology Scientific publications (first and co-authorship) Support in obtaining third-party funding
Prerequisite:
Recruitment prerequisites
University degree in Statistics / Biometrics / Computer Science with focus on Data Science or a related subject Experience/knowledge in the analysis of epidemiological or bio-medical studies Very good knowledge of R and/or STATA Basic knowledge of the German language and at least good knowledge of the English language
The following achievements/knowledge/experience would be of advantage
Doctoral degree (e.g. PhD) Knowledge/experience in mathematical modelling of infectious diseases Knowledge/experience in meta-analysis and meta-regression Knowledge/experience in bioinformatics (e.g. in the context of microbiome, proteome or metabolome) Experience in the statistical supervision of epidemiological/medical studies, doctoral and master theses Teaching experience and knowledge in the field of university didactics Knowledge/experience in the conceptual design and programming of software applications especially in the field of eHealth and mHealth
We offer you
Possibility of pursuing a doctorate or “habilitation” (Germany’s academic requirement for professorships) Working in a growing, interdisciplinary and international team Flexible working hours
Equal opportunities are part of HZI’s personnel policy – qualified women are especially invited to apply. Qualified applicants with a disability will be given preference. The position is principally part-time suitable. Braunschweig is a family-friendly city with a high quality of life and excellent transport connections. Due to its numerous university and federal research institutions, Braunschweig has one of the highest proportions of employees in research and development in Germany.
Starting date: at the earliest opportunity; Depending on successful grant application, initially limited to a 5 years‘ period, with possibility of a permanent position
Location: Braunschweig
Probation period: 6 months
Remuneration: TVöD E14
Closing date: 04.08.2019
Salary:TVöD E 14
Favorite
",https://www.nature.com/naturecareers/job/biostatistician-or-data-scientist-f-m-d-helmholtz-centre-for-infection-research-hzi-695421
JOB190932196316,Biostatistician and/or Data Scientist,Biostatistician and/or Data Scientist,,,"
Synomics is a new portfolio company of Wheatsheaf Group Ltd and it has a close collaboration with PrecisionLife Ltd. Wheatsheaf Group directly operates, invests in and helps to develop businesses in the food and agriculture sectors. PrecisionLife is an AI enabled precision medicine company, which is ISO27001 accredited, committed to equal opportunities and operates a carbon neutral business. To learn more, visit:
http://www.synomics.ai/, https://www.wheatsheafgroup.com/ and https://precisionlife.com/.
Biostatistician and/or Data Scientist
",https://www.nature.com/naturecareers/job/biostatistician-andor-data-scientist-synomics-aps-724402
JOB195861158848,Bioinformatics Data Scientist and Postdoctoral Fellow,Bioinformatics Data Scientist and Postdoctoral Fellow,,,"Dr. Yi Xing’s lab (https://xinglab.org/) at the Children’s Hospital of Philadelphia (CHOP) and the University of Pennsylvania (Penn) has multiple openings for Bioinformatics Data Scientist or Postdoctoral Fellow. Our lab is broadly interested in computational biology and genomics of RNA processing and regulation, as well as their applications to human genetics and precision medicine. We develop computational and statistical methods for analyzing transcriptome complexity and alternative mRNA isoform variation using high-throughput technologies (Genome Biology, 2013; PNAS, 2014; Nature Communications, 2016; Nature Methods, 2016; Genome Biology, 2017; Nature Communications, 2018). We also use computational and genomic methods to elucidate RNA regulatory networks in health and disease (Cell Stem Cell, 2014; Molecular Cell, 2014; Neuron, 2014; Elife, 2015; Genome Biology, 2016; Cell Reports, 2016; American Journal of Human Genetics, 2018).
Ongoing research topics include but are not limited to: computational methods for transcriptome analysis using second- and third-generation sequencing technologies; technologies and computational methods for analyzing RNA processing and modifications using low-input or single-cell samples; studies of RNA regulatory networks in health and disease using large-scale RNA-seq data and protein-RNA interaction profiles; genetic variation and evolution of transcriptome regulation and RNA processing; clinical RNA-seq technologies for disease diagnosis or early detection; multi-omic and clinical data integration for precision oncology and cancer immunotherapy.
We are looking for enthusiastic candidates with outstanding research experience and publication record. We offer job titles and competitive salaries commensurate with experience. The successful candidates will work in an integrated computational and experimental research environment. She/he will develop new computational methods and bioinformatics tools for studying transcriptomic and proteomic complexity in human cells, and for applications to a wide range of biomedical fields including immuno-oncology and cancer immunotherapy.
Interested candidates should send a CV and names of three referees to Dr. Yi Xing, at Yi.Xing@pennmedicine.upenn.edu. For more details of the lab, please visit https://xinglab.org/.
",http://www.nature.com/naturejobs/science/jobs/659113-bioinformatics-data-scientist-and-postdoctoral-fellow
JOB196471006533,Junior Data Scientist,Junior Data Scientist,"Bachelor’s or Master’s degree in a quantitative field,Knowledge of Python and/or R,Knowledge of algorithms for data mining, machine learning, and/or natural language processing,Possess some understanding of statistical procedures used in advanced analytics,Experience processing large amounts of structured and unstructured data using Spark, Hive or other Big Data technologies,Experience building scalable data models and performing complex relational database queries using SQL (Oracle, MySQL), etc.,Attention to detail and demonstrated ability to detect and resolve data/analytics quality issues,Outstanding verbal and written communication skills,Experienced user of data visualization tools (e.g. Tableau, matplotlib, ggplot2, etc.)","Identify, ingest, and enrich a wide range of structured and unstructured data into datasets for analysis,Learn to apply statistical and advanced techniques (e.g. segmentation, machine learning) to develop both prototypes and scalable (i.e. efficient, automated) data analyses,Conduct basic ad hoc analysis, building models, forecasting viewing behavior,Extensive code development, debugging, optimizing, and productionizing,Support the development of machine learning pipeline architecture,Help build out frameworks for quickly rolling out new data analysis for standalone data-driven products and services to support our network of media brands.,Be able to transform unstructured raw data in to formats suitable for modeling,Be able to work in teams and collaborate with stakeholders to define requirements","Apply on company website
Job description
Overview And Responsibilities
The Junior Data Science Engineer, Advanced Media Analytics will be responsible for supporting the build-out of new/alternate audience platforms across Viacom Media Networks. In this role, the individual will contribute to innovation in audience measurement, and help discover how VMN content is being consumed across platforms.
Identify, ingest, and enrich a wide range of structured and unstructured data into datasets for analysis
Learn to apply statistical and advanced techniques (e.g. segmentation, machine learning) to develop both prototypes and scalable (i.e. efficient, automated) data analyses
Conduct basic ad hoc analysis, building models, forecasting viewing behavior
Extensive code development, debugging, optimizing, and productionizing
Support the development of machine learning pipeline architecture
Help build out frameworks for quickly rolling out new data analysis for standalone data-driven products and services to support our network of media brands.
Be able to transform unstructured raw data in to formats suitable for modeling
Be able to work in teams and collaborate with stakeholders to define requirements
Basic Qualifications
Bachelor’s or Master’s degree in a quantitative field
Knowledge of Python and/or R
Knowledge of algorithms for data mining, machine learning, and/or natural language processing
Possess some understanding of statistical procedures used in advanced analytics
Experience processing large amounts of structured and unstructured data using Spark, Hive or other Big Data technologies
Experience building scalable data models and performing complex relational database queries using SQL (Oracle, MySQL), etc.
Additional Qualifications
Attention to detail and demonstrated ability to detect and resolve data/analytics quality issues
Outstanding verbal and written communication skills
Experienced user of data visualization tools (e.g. Tableau, matplotlib, ggplot2, etc.)
We’re an equal opportunity employer (EOE).
At Viacom, the spirit of inclusion feeds into everything that we do, on-screen and off. From the programming and movies we create to employee benefits/programs and social impact outreach initiatives, we believe that opportunity, access, resources and rewards should be available to and for the benefit of all. Viacom is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ethnicity, ancestry, religion, creed, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, and Veteran status.
",https://www.linkedin.com/jobs/view/junior-data-scientist-at-viacom-1089308827/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic
JOB198681568617,Rogue Games Inc Data Scientist,Rogue Games Inc Data Scientist,,,"Create job alert
Get email updates for new Rogue Games Inc Data Scientist jobs in United States
By creating this job alert, you agree to the LinkedIn User Agreement and Privacy Policy. You can unsubscribe from these emails at any time.
",https://www.linkedin.com/jobs/rogue-games-inc-data-scientist-jobs
JOB199032380389,Aging profiles project: System Biologist & Data Scientist positions,Aging profiles project: System Biologist & Data Scientist positions,,," is an ambitious and industry-defining project aimed at fighting aging. Instead of targeting one single reason why humans grow old, Centaura applies a multi-factor approach to understand the forces driving aging, identify the connections between aging and the onset of chronic health conditions, and develop novel interventions that extend human health and longevity.",https://www.nature.com/naturecareers/job/aging-profiles-project-system-biologist-data-scientist-positions-centaura-718936
JOB206967842156,Data Scientist,Data Scientist,,,"Job description
Merkle is looking for an intern Data Scientist to support our Quantitative Team in large dataset exploration. The intern will work at the intersection of blockchain technology and Quantitative Finance.
Our ideal candidate:
- understands market finance and has trading experience
- has a statistics background
- is anindependant thinker, able to rigorously explore a dataset
- is very fluent in python and familiar with data science packages
- is curious and has the drive to draw insights from unknown datasets
- has the ability to prioritize effort while exploring a dataset
We will explain the responsibilities in greater details during the interview process.
We are looking for a critical thinker who is equipped to rigorously explore datasets. We are looking for scientific rigor and sound reasoning more than prior knowledge of ML python packages.
Note: We are open to recruit both in the Bay area and NYC depending on the profile of the candidate
",https://www.linkedin.com/jobs/view/887639215/?refId=07c77e51-a1cc-4dc3-9edf-7add57bcaa28&trk=eml-vjr-similar-job-title&midToken=AQH_a9tfkJUkTw&trkEmail=eml-email_jobs_viewed_job_reminder_01-null-28-null-null-2kzoof%7Ejn67n70g%7E33-null-jobs%7Eview&lipi=urn%3Ali%3Apage%3Aemail_email_jobs_viewed_job_reminder_01%3Blr2VuIl4T1S9eDKsxIzbFA%3D%3D
